Lineage_ID,Mapping_Reference_ID,Job_ID,Domain,Source_Filename,Source_Column_Name,Source_Column_Normalised,Canonical_Table,Canonical_Column,Match_Method,Confidence_Score,Was_Mandatory,Met_Threshold,LLM_Reasoning,Lookup_Variant_Matched,Archive_Lineage_ID,Insert_Timestamp
8f4f2a4a-26ea-4b9d-906e-22578bd5d6b7,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Account Number,account_number,TRD_CUSTOMER,Account_Number,EXACT LOOKUP,100,True,True,,account_number,,2026-03-08T10:54:12.374161+00:00
b9f09346-283a-41c8-8568-f4321e640313,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Company,company,TRD_CUSTOMER,Company_Name,EXACT LOOKUP,100,True,True,,company,,2026-03-08T10:54:12.374161+00:00
6073e55e-7015-44e4-b21a-d39515977fba,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Country,country,TRD_CUSTOMER,Country_Code,EXACT LOOKUP,100,False,True,,country,,2026-03-08T10:54:12.374161+00:00
a81640e3-e6c2-47b3-90a8-90a0549be221,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Invoice No,invoice_no,TRD_INVOICE,Invoice_Number,EXACT LOOKUP,100,True,True,,invoice_no,,2026-03-08T10:54:12.374161+00:00
0d856cf0-20af-4933-85f4-9393e248ebe9,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Invoice Date,invoice_date,TRD_INVOICE,Invoice_Date,EXACT LOOKUP,100,True,True,,invoice_date,,2026-03-08T10:54:12.374161+00:00
e1dfb6c3-d19b-4a22-b310-261c0baa263b,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Due Date,due_date,TRD_INVOICE,Due_Date,EXACT LOOKUP,100,True,True,,due_date,,2026-03-08T10:54:12.374161+00:00
437915a7-6428-4e98-8c72-7db11ca588ea,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Invoice Amount,invoice_amount,TRD_INVOICE,Invoice_Amount,EXACT LOOKUP,100,True,True,,invoice_amount,,2026-03-08T10:54:12.374161+00:00
25a0d6a7-fa4b-4a0e-9467-4980d15eaa0e,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Payment Terms,payment_terms,TRD_INVOICE,Payment_Terms,EXACT LOOKUP,100,True,True,,payment_terms,,2026-03-08T10:54:12.374161+00:00
980bf0af-ca23-4c2b-876f-5e12be15612e,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,DOE,doe,TRD_INVOICE,DOE,EXACT LOOKUP,100,True,True,,doe,,2026-03-08T10:54:12.374161+00:00
752b3c6e-c039-4688-a0bb-7f1416d4c699,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Currency,currency,TRD_INVOICE,Currency,EXACT LOOKUP,100,False,True,,currency,,2026-03-08T10:54:12.374161+00:00
2e4f8b59-d5cd-4b7c-b228-83a87047faaa,81cef433-feff-47b3-b12b-c6dc448e340a,3a58054a-6d14-4f41-9c86-9724a7309738,trade,sample_invoices.csv,Account Number,account_number,TRD_INVOICE,Account_Number,EXACT LOOKUP,100,True,True,,,,2026-03-08T10:54:12.374161+00:00
