Lineage_ID,Mapping_Reference_ID,Job_ID,Domain,Source_Filename,Source_Column_Name,Source_Column_Normalised,Canonical_Table,Canonical_Column,Match_Method,Confidence_Score,Was_Mandatory,Met_Threshold,LLM_Reasoning,Lookup_Variant_Matched,Archive_Lineage_ID,Insert_Timestamp
29881e2b-1153-415c-93a5-670312280240,99e3067a-40d0-45f2-a5ee-7bb4bc7c51de,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,customers.csv,Account Number,account_number,TRD_CUSTOMER,Account_Number,EXACT LOOKUP,100,True,True,,account_number,67614ca1-4631-4736-9525-b94117db37d1,2026-03-08T12:07:34.205683+00:00
a4865d5b-426c-4378-a626-a9f94f28c99f,99e3067a-40d0-45f2-a5ee-7bb4bc7c51de,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,customers.csv,Company Name,company_name,TRD_CUSTOMER,Company_Name,EXACT LOOKUP,100,True,True,,company_name,67614ca1-4631-4736-9525-b94117db37d1,2026-03-08T12:07:34.205683+00:00
8c5e4ceb-b6ee-47fd-874d-185bfd4e42f3,99e3067a-40d0-45f2-a5ee-7bb4bc7c51de,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,customers.csv,Country Code,country_code,TRD_CUSTOMER,Country_Code,EXACT LOOKUP,100,False,True,,country_code,67614ca1-4631-4736-9525-b94117db37d1,2026-03-08T12:07:34.205683+00:00
6687eb06-67b8-41f8-922b-755a7a8805bc,99e3067a-40d0-45f2-a5ee-7bb4bc7c51de,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,customers.csv,Account Number,account_number,TRD_INVOICE,Account_Number,EXACT LOOKUP,100,True,True,,,67614ca1-4631-4736-9525-b94117db37d1,2026-03-08T12:07:34.205683+00:00
a91e6486-e17a-43a9-a48b-a20b202d0705,7c3a5b9b-d8b9-49f8-a6e8-6950a00da6d1,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,invoices.csv,Account Number,account_number,TRD_CUSTOMER,Account_Number,EXACT LOOKUP,100,True,True,,account_number,c5ad0582-7d41-4434-b5e5-273bda4c7311,2026-03-08T12:07:34.211684+00:00
7f1c07f3-d6fb-4f80-85f3-2c3b21fd87af,7c3a5b9b-d8b9-49f8-a6e8-6950a00da6d1,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,invoices.csv,Invoice No,invoice_no,TRD_INVOICE,Invoice_Number,EXACT LOOKUP,100,True,True,,invoice_no,c5ad0582-7d41-4434-b5e5-273bda4c7311,2026-03-08T12:07:34.211684+00:00
f5227761-b50f-40c9-8e60-7f1bc91f522b,7c3a5b9b-d8b9-49f8-a6e8-6950a00da6d1,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,invoices.csv,Billing Date,billing_date,TRD_INVOICE,Invoice_Date,EXACT LOOKUP,100,True,True,,billing_date,c5ad0582-7d41-4434-b5e5-273bda4c7311,2026-03-08T12:07:34.211684+00:00
4c9551a3-b358-46e7-a28b-fefb2349eb5e,7c3a5b9b-d8b9-49f8-a6e8-6950a00da6d1,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,invoices.csv,Due Date,due_date,TRD_INVOICE,Due_Date,EXACT LOOKUP,100,True,True,,due_date,c5ad0582-7d41-4434-b5e5-273bda4c7311,2026-03-08T12:07:34.211684+00:00
082b02d3-3ea9-4189-9ef8-6a4682b58a97,7c3a5b9b-d8b9-49f8-a6e8-6950a00da6d1,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,invoices.csv,Gross Amount,gross_amount,TRD_INVOICE,Invoice_Amount,EXACT LOOKUP,100,True,True,,gross_amount,c5ad0582-7d41-4434-b5e5-273bda4c7311,2026-03-08T12:07:34.211684+00:00
abda47ed-6fae-4b7b-ac90-623bf501d1b7,7c3a5b9b-d8b9-49f8-a6e8-6950a00da6d1,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,invoices.csv,Pay Terms,pay_terms,TRD_INVOICE,Payment_Terms,EXACT LOOKUP,100,True,True,,pay_terms,c5ad0582-7d41-4434-b5e5-273bda4c7311,2026-03-08T12:07:34.211684+00:00
73972f0b-c587-4f9c-be75-b97b8ed686ec,7c3a5b9b-d8b9-49f8-a6e8-6950a00da6d1,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,invoices.csv,DOE,doe,TRD_INVOICE,DOE,EXACT LOOKUP,100,True,True,,doe,c5ad0582-7d41-4434-b5e5-273bda4c7311,2026-03-08T12:07:34.211684+00:00
e6a00924-580b-468a-862d-2c443fc67bd8,7c3a5b9b-d8b9-49f8-a6e8-6950a00da6d1,23af140c-5d7b-40c6-b1a8-aa2fa08947bf,trade,invoices.csv,Account Number,account_number,TRD_INVOICE,Account_Number,EXACT LOOKUP,100,True,True,,,c5ad0582-7d41-4434-b5e5-273bda4c7311,2026-03-08T12:07:34.211684+00:00
