Lineage_ID,Mapping_Reference_ID,Job_ID,Domain,Source_Filename,Source_Column_Name,Source_Column_Normalised,Canonical_Table,Canonical_Column,Match_Method,Confidence_Score,Was_Mandatory,Met_Threshold,LLM_Reasoning,Lookup_Variant_Matched,Archive_Lineage_ID,Insert_Timestamp
7606284a-12b2-4635-94e7-f986c59f73fe,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,Account Number,account_number,TRD_CUSTOMER,Account_Number,EXACT LOOKUP,100,True,True,,account_number,,2026-03-12T13:04:31.878614+00:00
5d3921e1-b0d7-4b92-b483-e7e45cfd8f44,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,Company,company,TRD_CUSTOMER,Company_Name,EXACT LOOKUP,100,True,True,,company,,2026-03-12T13:04:31.878614+00:00
fa51c1c9-1119-4d0e-a6ba-33307f415491,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,Country,country,TRD_CUSTOMER,Country_Code,EXACT LOOKUP,100,False,True,,country,,2026-03-12T13:04:31.878614+00:00
63306298-8c5f-402e-9730-3394fe3ff4c2,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,Invoice No,invoice_no,TRD_INVOICE,Invoice_Number,EXACT LOOKUP,100,True,True,,invoice_no,,2026-03-12T13:04:31.878614+00:00
b3a96bd2-a6d0-4156-b47a-e2861347a98a,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,Invoice Date,invoice_date,TRD_INVOICE,Invoice_Date,EXACT LOOKUP,100,True,True,,invoice_date,,2026-03-12T13:04:31.878614+00:00
9de5a722-d714-4c31-a877-8ed1efc3a9f9,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,Due Date,due_date,TRD_INVOICE,Due_Date,EXACT LOOKUP,100,True,True,,due_date,,2026-03-12T13:04:31.878614+00:00
96176651-85e6-4aa0-8d3c-7309bd8f2806,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,Invoice Amount,invoice_amount,TRD_INVOICE,Invoice_Amount,EXACT LOOKUP,100,True,True,,invoice_amount,,2026-03-12T13:04:31.878614+00:00
c7daa520-c137-4b73-9f22-0c46b5fb89a1,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,Payment Terms,payment_terms,TRD_INVOICE,Payment_Terms,EXACT LOOKUP,100,True,True,,payment_terms,,2026-03-12T13:04:31.878614+00:00
55da8386-ab70-439d-80e9-eb7dad70b6b1,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,DOE,doe,TRD_INVOICE,DOE,EXACT LOOKUP,100,True,True,,doe,,2026-03-12T13:04:31.878614+00:00
dc986fd8-8935-437e-ba2e-c1cd6a0a2134,404c6acd-7ac8-42e2-909f-2cf001ad05d1,b810c70f-3072-4ad6-ab09-086b24df9571,trade,sample_invoices.csv,Currency,currency,TRD_INVOICE,Currency,EXACT LOOKUP,100,False,True,,currency,,2026-03-12T13:04:31.878614+00:00
