Lineage_ID,Mapping_Reference_ID,Job_ID,Domain,Source_Filename,Source_Column_Name,Source_Column_Normalised,Canonical_Table,Canonical_Column,Match_Method,Confidence_Score,Was_Mandatory,Met_Threshold,LLM_Reasoning,Lookup_Variant_Matched,Archive_Lineage_ID,Insert_Timestamp
ef408800-4e97-47ac-ae4c-000b88cade0f,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Buyer Account,buyer_account,TRD_CUSTOMER,Account_Number,EXACT LOOKUP,100,True,True,,buyer_account,,2026-03-08T12:07:32.924630+00:00
54cbc133-b781-46f4-a2af-2498a600f31a,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Legal Name,legal_name,TRD_CUSTOMER,Company_Name,EXACT LOOKUP,100,True,True,,legal_name,,2026-03-08T12:07:32.924630+00:00
f4371f2c-d5a1-4b50-afc0-072b521a6006,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,VAT No,vat_no,TRD_CUSTOMER,Government_ID,EXACT LOOKUP,100,False,True,,vat_no,,2026-03-08T12:07:32.924630+00:00
0f8708e6-6254-451a-8ba0-a2b36b0955ff,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Country ISO,country_iso,TRD_CUSTOMER,Country_Code,EXACT LOOKUP,100,False,True,,country_iso,,2026-03-08T12:07:32.924630+00:00
878eb55e-a090-4577-9bea-93135ac27fad,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Address Line 1,address_line_1,TRD_CUSTOMER,Address_1,EXACT LOOKUP,100,False,True,,address_line_1,,2026-03-08T12:07:32.924630+00:00
a0348332-8498-41e4-935b-e3e9629fe500,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Address Line 2,address_line_2,TRD_CUSTOMER,Address_2,EXACT LOOKUP,100,False,True,,address_line_2,,2026-03-08T12:07:32.924630+00:00
9c80c8c9-cff4-49fe-8822-760064b7d92b,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Municipality,municipality,TRD_CUSTOMER,City,EXACT LOOKUP,100,False,True,,municipality,,2026-03-08T12:07:32.924630+00:00
8a83ef74-c50b-4260-8d8d-353c9dddd964,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Region,region,TRD_CUSTOMER,State,EXACT LOOKUP,100,False,True,,region,,2026-03-08T12:07:32.924630+00:00
1ea19d46-7175-4ab1-a60d-6526c70bb0f0,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Postal Code,postal_code,TRD_CUSTOMER,Postcode,EXACT LOOKUP,100,False,True,,postal_code,,2026-03-08T12:07:32.924630+00:00
d8617527-cc9d-438d-baf4-3281c38dab21,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Document Number,document_number,TRD_INVOICE,Invoice_Number,EXACT LOOKUP,100,True,True,,document_number,,2026-03-08T12:07:32.924630+00:00
88bc5990-9e77-43cb-a7c4-7c6071cd113b,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Document Date,document_date,TRD_INVOICE,Invoice_Date,EXACT LOOKUP,100,True,True,,document_date,,2026-03-08T12:07:32.924630+00:00
e3285434-97a0-489b-981e-6e10cf4c364a,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Maturity Date,maturity_date,TRD_INVOICE,Due_Date,EXACT LOOKUP,100,True,True,,maturity_date,,2026-03-08T12:07:32.924630+00:00
f7583a5d-79b3-4a21-87c3-25e255879e83,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Gross Amount,gross_amount,TRD_INVOICE,Invoice_Amount,EXACT LOOKUP,100,True,True,,gross_amount,,2026-03-08T12:07:32.924630+00:00
ab3c4462-042b-413d-b602-60a58ae75719,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Receipt Amount,receipt_amount,TRD_INVOICE,Paid_Amount,EXACT LOOKUP,100,False,True,,receipt_amount,,2026-03-08T12:07:32.924630+00:00
ee390787-9c27-47ce-b3b6-65fb319855bd,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Date Paid,date_paid,TRD_INVOICE,Paid_Date,EXACT LOOKUP,100,False,True,,date_paid,,2026-03-08T12:07:32.924630+00:00
c7da21fd-b1b2-4e64-a730-b24d4fd1ef1d,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Trade Terms,trade_terms,TRD_INVOICE,Payment_Terms,EXACT LOOKUP,100,True,True,,trade_terms,,2026-03-08T12:07:32.924630+00:00
0bdd52a3-2fef-4d98-9e26-9aacb2e1f349,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,ISO Currency,iso_currency,TRD_INVOICE,Currency,EXACT LOOKUP,100,False,True,,iso_currency,,2026-03-08T12:07:32.924630+00:00
061a851f-abaa-4e49-8234-af9cccbeae29,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Date of Experience,date_of_experience,TRD_INVOICE,DOE,EXACT LOOKUP,100,True,True,,date_of_experience,,2026-03-08T12:07:32.924630+00:00
d0941bf5-f613-4910-99f6-bc42d2e3bd9b,cf22254e-3e81-4b71-a021-1661a5ae5ae9,fbb1aa2d-55a5-4c30-bcd6-6c13befc263f,trade,trade_contrib_03_pipe.txt,Buyer Account,buyer_account,TRD_INVOICE,Account_Number,EXACT LOOKUP,100,True,True,,,,2026-03-08T12:07:32.924630+00:00
