Lineage_ID,Mapping_Reference_ID,Job_ID,Domain,Source_Filename,Source_Column_Name,Source_Column_Normalised,Canonical_Table,Canonical_Column,Match_Method,Confidence_Score,Was_Mandatory,Met_Threshold,LLM_Reasoning,Lookup_Variant_Matched,Archive_Lineage_ID,Insert_Timestamp
d3796d8c-0aad-49f9-a2f3-a35ad25908f1,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,account_number,account_number,TRD_CUSTOMER,Account_Number,EXACT LOOKUP,100,True,True,,account_number,,2026-04-10T09:29:56.456145+00:00
35bd5390-6eab-4a1a-98cc-e98c0cfd1159,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,invoice_number,invoice_number,TRD_INVOICE,Invoice_Number,EXACT LOOKUP,100,True,True,,invoice_number,,2026-04-10T09:29:56.456145+00:00
c43fb66d-b245-4e8b-a08c-e14bf3c4aec2,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,invoice_date,invoice_date,TRD_INVOICE,Invoice_Date,EXACT LOOKUP,100,True,True,,invoice_date,,2026-04-10T09:29:56.456145+00:00
2209c48d-c784-4029-8fa3-ef5cce3d41ac,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,due_date,due_date,TRD_INVOICE,Due_Date,EXACT LOOKUP,100,True,True,,due_date,,2026-04-10T09:29:56.456145+00:00
1ad07238-012d-4e28-9bc1-69b82805c088,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,invoice_amount,invoice_amount,TRD_INVOICE,Invoice_Amount,EXACT LOOKUP,100,True,True,,invoice_amount,,2026-04-10T09:29:56.456145+00:00
6e7883aa-0190-4d61-8e41-cd9591016442,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,payment_terms,payment_terms,TRD_INVOICE,Payment_Terms,EXACT LOOKUP,100,True,True,,payment_terms,,2026-04-10T09:29:56.456145+00:00
3e990b4e-ceb7-499b-ae32-97b8ea7cd8a6,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,currency,currency,TRD_INVOICE,Currency,EXACT LOOKUP,100,False,True,,currency,,2026-04-10T09:29:56.456145+00:00
163486b3-fa1e-4934-aab0-7d5357486731,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,doe,doe,TRD_INVOICE,DOE,EXACT LOOKUP,100,True,True,,doe,,2026-04-10T09:29:56.456145+00:00
0d2a1c33-e504-4347-b082-a9ada7b5c86f,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,internal_ref,internal_ref,,UNMAPPED,NO MATCH,0,False,False,,,,2026-04-10T09:29:56.456145+00:00
94d48820-f2d0-4263-83a6-7d7684a9921e,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,region_code,region_code,TRD_CUSTOMER,Postcode,FUZZY MATCH,67,False,True,,pin_code,,2026-04-10T09:29:56.456145+00:00
3c5b2c4b-a503-45bc-a708-92972f8bb339,1480a45e-12fa-43ce-a354-5e7bf2db18cf,098dab89-b66a-4ca4-9f60-b8544d2b2a42,trade,invoices_with_issues.csv,account_number,account_number,TRD_INVOICE,Account_Number,EXACT LOOKUP,100,True,True,,,,2026-04-10T09:29:56.468396+00:00
